Index,Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Operational_Cost,Customer_Age,is_outlier
3529,22/01/2022,2774,3346,Cargo pants,JCYBN,1.0,53.8,35.9,47,False
3530,22/01/2022,1393,3348,Hoodie,0DCAY,1.0,223.8,138.8,23,False
3531,22/01/2022,2441,3349,Cargo pants,OV1P9,2.0,114.6,39.1,49,False
3532,22/01/2022,2441,3351,Jeans,6SXWD,1.0,60.7,35.3,49,False
3533,22/01/2022,2441,3351,Crop Top,11H2S,1.0,190.0,146.9,49,False
3534,22/01/2022,2669,3352,Hoodie,WKOLQ,1.0,16.8,12.1,27,False
3535,22/01/2022,2669,3352,Blazer,A59HR,1.0,31.2,21.9,27,False
3536,22/01/2022,2669,3352,Hoodie,EIX2K,1.0,36.3,24.2,27,False
3537,22/01/2022,2563,3356,Cargo pants,B2IW9,1.0,90.0,65.6,51,False
3538,22/01/2022,6605,3357,Crop Top,MRE4J,1.0,33.4,28.1,23,False
3539,22/01/2022,5824,3358,T-shirt,0WB9Z,1.0,43.7,27.1,62,False
3540,22/01/2022,5824,3358,T-shirt,85WDI,2.0,34.2,11.0,62,False
3541,22/01/2022,3657,3361,T-shirt,I36F2,1.0,42.3,30.6,26,False
3542,22/01/2022,330,3363,Blazer,RBNO8,1.0,100.2,70.1,54,False
3543,22/01/2022,1014,3364,Bomber jacket,FQYCX,1.0,72.7,45.3,34,False
3544,22/01/2022,1014,3364,Dresses,WHRHA,2.0,42.8,14.2,34,False
3545,22/01/2022,8722,3370,Trench coat,D7CQM,1.0,74.6,43.3,24,False
3546,22/01/2022,3550,3371,Hoodie,DPR05,1.0,37.5,26.6,40,False
3547,22/01/2022,3550,3371,Crop Top,G5878,2.0,129.6,49.0,40,False
3548,22/01/2022,1321,3373,Jeans,TGWSW,1.0,53.8,32.9,48,False
3549,22/01/2022,1321,3373,T-shirt,ZDSYK,1.0,17.1,12.3,48,False
3550,22/01/2022,755,3375,Hat,4FT32,2.0,42.8,17.5,33,False
3551,22/01/2022,6433,3376,Skirt,CZUZX,1.0,63.5,44.6,36,False
3552,22/01/2022,1882,3378,T-shirt,UNJKW,2.0,42.3,14.7,34,False
3553,22/01/2022,8369,3384,Blazer,A59HR,1.0,31.2,21.9,43,False
3554,22/01/2022,8369,3384,Crop Top,OGSL9,1.0,156.3,122.5,43,False
3555,22/01/2022,2330,3385,Shorts,VHZUD,2.0,54.3,22.9,22,False
3556,22/01/2022,2330,3385,Dress shirt,SJ0ZD,1.0,12.4,10.6,22,False
3557,22/01/2022,3501,3386,Dresses,N1PEK,2.0,103.2,37.8,40,False
3558,22/01/2022,7734,3389,Jeans,JZDXU,1.0,48.1,30.8,25,False
3559,22/01/2022,8899,3391,T-shirt,UQC6F,1.0,17.7,11.6,45,False
3560,22/01/2022,5297,3392,Skirt,1LGSE,1.0,42.3,32.3,45,False
3561,22/01/2022,8620,3393,Hoodie,K9LA0,1.0,79.0,57.8,24,False
3562,22/01/2022,2885,3394,Cargo pants,41AOW,1.0,64.8,40.7,45,False
3563,22/01/2022,2885,3394,Hoodie,F64H7,1.0,28.6,18.3,45,False
3565,22/01/2022,483,3398,Trench coat,ISYF3,1.0,159.9,84.1,22,False
3566,22/01/2022,3727,3401,Blazer,A59HR,1.0,31.2,21.9,44,False
3567,22/01/2022,5483,3402,T-shirt,UQC6F,1.0,17.7,11.6,32,False
3568,22/01/2022,5483,3402,T-shirt,UNJKW,1.0,21.1,14.7,32,False
3569,22/01/2022,1418,3407,Dresses,NOWXS,1.0,321.2,220.3,52,False
3570,22/01/2022,2283,3408,T-shirt,UNJKW,1.0,21.1,14.7,34,False
3571,22/01/2022,2283,3408,Shoes,TMW2A,1.0,117.5,77.4,34,False
3572,22/01/2022,4006,3410,T-shirt,UQC6F,1.0,17.7,11.6,57,False
3573,22/01/2022,4006,3410,Shorts,OEJ4F,2.0,50.0,20.0,57,False
3574,22/01/2022,4006,3410,Shorts,MJFJY,2.0,58.7,23.4,57,False
3575,22/01/2022,4006,3410,Shorts,JZ04D,2.0,46.6,17.5,57,False
3576,22/01/2022,4006,3410,Shorts,F7FQ5,2.0,48.6,19.2,57,False
3577,22/01/2022,4006,3410,T-shirt,COWU2,1.0,45.7,30.7,57,False
3578,22/01/2022,1725,3411,T-shirt,Q988U,1.0,20.0,14.1,53,False
3579,22/01/2022,1725,3411,Blazer,RH5J5,1.0,33.8,20.8,53,False
3580,22/01/2022,5885,3412,Skirt,CZUZX,1.0,63.5,44.6,52,False
3581,22/01/2022,5885,3412,Hoodie,F64H7,1.0,28.6,18.3,52,False
3582,22/01/2022,5885,3412,Hoodie,WKOLQ,1.0,16.8,12.1,52,False
3583,22/01/2022,1702,3414,Hoodie,VWUC7,2.0,20.1,6.5,47,False
3584,22/01/2022,1702,3414,Hoodie,EIX2K,1.0,23.6,15.8,47,False
3585,22/01/2022,8734,3418,Trench coat,ISYF3,1.0,159.9,84.1,35,False
3586,22/01/2022,8734,3418,Bomber jacket,20XCP,1.0,158.3,102.3,35,False
3587,22/01/2022,6195,3421,Hat,X9YT7,1.0,19.0,14.9,36,False
3588,22/01/2022,6195,3421,Shorts,4X8P4,1.0,51.9,39.2,36,False
3589,22/01/2022,8362,3423,T-shirt,X05XH,2.0,119.4,38.1,53,False
3590,22/01/2022,8362,3423,Shorts,4X8P4,2.0,103.9,39.2,53,False
3591,22/01/2022,8362,3423,Hat,PWG2Z,2.0,100.2,42.2,53,False
3592,22/01/2022,8754,3424,Shoes,ECUP5,1.0,122.1,82.8,38,False
3593,22/01/2022,1086,3425,Hoodie,KDO6P,1.0,20.6,14.8,32,False
3594,22/01/2022,1086,3425,Hoodie,BX9Z0,1.0,20.6,14.6,32,False
3595,22/01/2022,1086,3425,Hoodie,F90L2,1.0,23.1,16.9,32,False
3596,22/01/2022,3729,3426,Crop Top,MRE4J,2.0,66.8,28.1,19,False
3597,22/01/2022,3900,3427,Crop Top,9TF6B,1.0,40.6,34.1,47,False
3598,22/01/2022,4059,3429,Cargo pants,GMDUY,1.0,114.6,72.5,50,False
3599,22/01/2022,8664,3431,Hoodie,F90L2,1.0,23.1,16.9,49,False
3600,22/01/2022,111,3433,Blazer,X36AP,1.0,58.8,37.0,53,False
3601,22/01/2022,3871,3434,T-shirt,COWU2,1.0,45.7,30.7,48,False
3602,22/01/2022,3871,3434,Blazer,A59HR,1.0,31.2,21.9,48,False
3603,22/01/2022,8071,3435,Jeans,JZDXU,1.0,48.1,30.8,41,False
3604,22/01/2022,1012,3437,T-shirt,PQLH6,1.0,45.0,28.4,57,False
3605,22/01/2022,1012,3437,Skirt,9STQJ,1.0,82.5,58.7,57,False
3606,22/01/2022,1012,3437,T-shirt,X5TFY,1.0,45.0,28.3,57,False
3607,22/01/2022,2243,3438,Shorts,ZHY6C,3.0,60.9,16.7,26,False
3608,22/01/2022,2243,3438,Blazer,LPLTZ,2.0,78.0,24.3,26,False
3609,22/01/2022,2243,3438,Shorts,LOAMO,1.0,65.8,56.5,26,False
3610,22/01/2022,2243,3438,Shorts,LO4X8,1.0,77.7,66.4,26,False
3611,22/01/2022,1282,3440,Hoodie,K0NDO,1.0,42.3,30.7,41,False
3613,22/01/2022,6183,3441,Dresses,6T7C2,1.0,281.4,194.7,29,False
3614,22/01/2022,6183,3441,Dress shirt,6TXTJ,3.0,38.8,10.5,29,False
3615,22/01/2022,1,3442,Skirt,6OUVC,1.0,105.0,74.2,26,False
3616,22/01/2022,1,3442,T-shirt,CEBU8,1.0,57.9,40.4,26,False
3617,22/01/2022,3159,3446,Jeans,BKO3J,1.0,81.2,51.5,50,False
3618,22/01/2022,3159,3446,Hoodie,KS95Q,3.0,160.0,34.3,50,False
3619,22/01/2022,3689,3447,Hoodie,4R4F9,1.0,57.3,39.2,58,False
3620,22/01/2022,3387,3452,Skirt,F6J2N,1.0,57.3,38.6,56,False
3621,22/01/2022,9404,3453,Jeans,4ZQ97,1.0,81.8,49.1,48,False
3622,22/01/2022,4026,3454,Hoodie,KZY2N,3.0,114.6,24.9,28,False
3623,22/01/2022,5334,3455,Shorts,OEJ4F,2.0,49.8,19.9,34,False
3624,22/01/2022,5334,3455,Bomber jacket,NBRSF,2.0,185.0,64.6,34,False
3626,22/01/2022,2207,3460,Crop Top,ISNFA,1.0,74.4,56.2,35,False
3627,22/01/2022,1683,3461,Skirt,WHCNY,1.0,45.7,35.5,57,False
3628,22/01/2022,8082,3462,T-shirt,X5TFY,1.0,45.0,28.3,48,False
3629,22/01/2022,8082,3462,Hoodie,DUV2Y,1.0,78.1,50.5,48,False
3630,22/01/2022,8082,3462,Hoodie,XQBTK,1.0,23.7,15.8,48,False
3631,22/01/2022,8746,3463,Bomber jacket,7L73L,1.0,181.5,118.9,48,False
3632,22/01/2022,8746,3463,Shorts,VZELE,2.0,66.8,27.1,48,False
3633,22/01/2022,8107,3464,Hoodie,DUV2Y,1.0,78.1,50.5,48,False
3634,22/01/2022,1958,3466,T-shirt,COWU2,1.0,45.7,30.7,30,False
3635,22/01/2022,2596,3469,Hoodie,EIX2K,2.0,72.5,24.2,56,False
3636,22/01/2022,7994,3471,Shoes,2NYLG,1.0,63.5,38.3,53,False
3637,22/01/2022,6629,3473,Cargo pants,YS1VF,1.0,137.9,95.2,58,False
3638,22/01/2022,277,3474,Hoodie,KDO6P,1.0,20.6,14.8,39,False
3639,22/01/2022,277,3474,Hoodie,BX9Z0,1.0,20.6,14.6,39,False
3640,22/01/2022,5841,3477,Cargo pants,SWPY7,1.0,45.0,29.7,46,False
3641,22/01/2022,983,3478,Sunglasses,2IA22,1.0,102.3,84.3,32,False
3642,22/01/2022,983,3478,Dresses,DP4O9,1.0,165.6,123.9,32,False
3643,22/01/2022,5308,3479,T-shirt,QM3C8,1.0,55.9,38.7,40,False
3644,22/01/2022,5377,3480,Sunglasses,1CJ28,2.0,59.4,23.1,62,False
3645,22/01/2022,5377,3480,T-shirt,QGK3S,1.0,56.9,38.5,62,False
3646,22/01/2022,5377,3480,Hat,FI2NX,2.0,138.3,58.3,62,False
3647,22/01/2022,5377,3480,Dresses,M4315,2.0,191.7,63.8,62,False
3648,22/01/2022,2932,3482,Hoodie,Y1JBL,1.0,55.6,38.3,35,False
3649,22/01/2022,3586,3483,Jeans,D9QKE,1.0,88.7,51.2,24,False
3650,22/01/2022,3586,3483,Jeans,E3PAN,1.0,83.2,51.7,24,False
3651,22/01/2022,3586,3483,Skirt,EAMZR,1.0,49.8,33.4,24,False
3652,22/01/2022,1665,3485,T-shirt,9J5RX,1.0,63.9,44.9,54,False
3653,22/01/2022,353,3486,Jeans,LYZYR,1.0,71.5,41.8,39,False
3654,22/01/2022,8437,3489,Shoes,JJ9FT,1.0,57.9,38.8,28,False
3655,22/01/2022,6645,3490,Cargo pants,GMDUY,1.0,114.6,72.5,46,False
3656,22/01/2022,6645,3490,T-shirt,UNJKW,1.0,21.1,14.7,46,False
3657,22/01/2022,5531,3493,Shoes,3QNEE,1.0,83.2,54.2,57,False
3658,22/01/2022,6012,3495,Blazer,LPLTZ,1.0,39.0,24.3,50,False
3659,22/01/2022,9057,3496,Skirt,F6YPQ,1.0,49.4,36.6,39,False
3660,22/01/2022,3538,3497,Shorts,VHZUD,2.0,54.3,22.9,59,False
3661,22/01/2022,3538,3497,Hat,L650N,1.0,21.1,15.7,59,False
3662,22/01/2022,3538,3497,Hat,7IAJY,1.0,63.3,47.6,59,False
3663,22/01/2022,5769,3500,Cargo pants,SWPY7,1.0,45.0,29.7,41,False
3664,22/01/2022,5769,3500,Hoodie,4R4F9,1.0,57.3,39.2,41,False
3665,22/01/2022,5769,3500,T-shirt,UNJKW,1.0,21.1,14.7,41,False
3666,22/01/2022,7820,3501,Blazer,RBNO8,1.0,100.2,70.1,34,False
3667,22/01/2022,7244,3502,Bomber jacket,HT9WP,2.0,287.4,87.9,61,False
3668,22/01/2022,5874,3503,Hoodie,XQBTK,1.0,23.7,15.8,50,False
3669,22/01/2022,1636,3505,Skirt,WHCNY,1.0,58.7,45.6,40,False
3670,22/01/2022,1636,3505,Cargo pants,VGF31,1.0,50.0,31.6,40,False
3671,22/01/2022,5971,3507,Shorts,F7FQ5,1.0,24.3,19.2,53,False
3672,22/01/2022,5971,3507,Bomber jacket,OOJH8,1.0,32.9,22.1,53,False
3673,22/01/2022,5971,3507,Shorts,OGKA9,1.0,38.1,32.5,53,False
3674,22/01/2022,6045,3513,Shoes,81AIS,1.0,82.5,57.8,48,False
3675,23/01/2022,1529,3514,Trench coat,A9P11,1.0,73.0,40.5,42,False
3676,23/01/2022,1529,3514,Trench coat,TKZXY,1.0,35.3,20.6,42,False
3677,23/01/2022,9565,3516,Skirt,9STQJ,1.0,82.5,58.7,24,False
3678,23/01/2022,9565,3516,T-shirt,85WDI,1.0,17.1,11.0,24,False
3679,23/01/2022,8199,3517,Crop Top,S7QET,1.0,26.8,20.5,33,False
3680,23/01/2022,5942,3518,T-shirt,EMJ1S,1.0,36.2,24.9,28,False
3681,23/01/2022,5942,3518,Dresses,CYAX0,1.0,36.8,26.5,28,False
3682,23/01/2022,1134,3519,Cargo pants,IPVE6,2.0,90.0,28.2,32,False
3683,23/01/2022,3359,3522,Jeans,BK9BM,1.0,48.1,32.5,23,False
3684,23/01/2022,1964,3525,Blazer,W8ANW,1.0,68.1,43.9,55,False
3685,23/01/2022,8803,3526,Jeans,D9QKE,1.0,88.7,51.2,37,False
3686,23/01/2022,1159,3528,Bomber jacket,20XCP,1.0,158.3,102.3,37,False
3687,23/01/2022,1159,3528,Bomber jacket,0CKHT,1.0,84.2,58.7,37,False
3688,23/01/2022,6147,3530,Cargo pants,JCYBN,3.0,161.6,35.9,55,False
3689,23/01/2022,504,3532,Shoes,F79YP,1.0,169.1,117.0,37,False
3690,23/01/2022,266,3534,Cargo pants,DMJ70,1.0,57.3,42.5,37,False
3691,23/01/2022,6747,3537,Hat,VUOND,2.0,78.9,31.3,60,False
3692,23/01/2022,1965,3539,Cargo pants,MNLPC,1.0,50.0,36.7,44,False
3693,23/01/2022,8666,3542,Skirt,1XG54,1.0,67.5,47.2,42,False
3694,23/01/2022,7449,3543,Jeans,E3PAN,1.0,83.2,51.7,56,False
3695,23/01/2022,7449,3543,Jeans,TZ8LC,1.0,62.7,42.1,56,False
3696,23/01/2022,1658,3545,Hoodie,KV45X,1.0,16.5,11.2,46,False
3697,23/01/2022,1658,3545,Blazer,0PW5H,3.0,223.8,44.3,46,False
3698,23/01/2022,7667,3546,Hoodie,F90L2,1.0,23.1,16.9,20,False
3699,23/01/2022,6029,3547,T-shirt,JJLXQ,2.0,96.8,31.1,23,False
3700,23/01/2022,5150,3548,Cargo pants,41AOW,1.0,64.8,40.7,54,False
3701,23/01/2022,7989,3549,Bomber jacket,KGVRC,2.0,164.2,56.6,46,False
3702,23/01/2022,1500,3550,Jeans,FV49E,1.0,70.2,46.4,43,False
3703,23/01/2022,3551,3551,Crop Top,G5878,1.0,64.8,49.0,38,False
3704,23/01/2022,3551,3551,Trench coat,RSDKJ,1.0,69.5,36.0,38,False
3705,23/01/2022,9525,3553,Skirt,51OBI,1.0,67.5,48.8,48,False
3706,23/01/2022,9525,3553,Cargo pants,YR1OH,1.0,113.7,84.0,48,False
3707,23/01/2022,9525,3553,Cargo pants,6RXA9,1.0,56.2,37.3,48,False
3708,23/01/2022,8668,3554,T-shirt,TU0A5,1.0,35.4,23.0,53,False
3709,23/01/2022,8668,3554,Jeans,TZ8LC,1.0,62.7,42.1,53,False
3710,23/01/2022,8668,3554,Hoodie,4R4F9,1.0,57.3,39.2,53,False
3711,23/01/2022,5486,3555,Hoodie,UN0SI,1.0,21.9,15.1,53,False
3712,23/01/2022,5486,3555,Hoodie,KV45X,1.0,21.3,14.5,53,False
3713,23/01/2022,4340,3557,Hoodie,F90L2,1.0,23.1,16.9,59,False
3714,23/01/2022,3318,3559,Cargo pants,FW9UT,1.0,113.7,76.2,33,False
3715,23/01/2022,91,3560,T-shirt,QM3C8,1.0,55.9,38.7,45,False
3716,23/01/2022,3053,3563,T-shirt,UNJKW,1.0,21.1,14.7,57,False
3717,23/01/2022,3053,3563,Crop Top,WHQ4D,1.0,122.1,103.9,57,False
3718,23/01/2022,3053,3563,Blazer,RH5J5,1.0,47.7,29.4,57,False
3719,23/01/2022,4223,3564,Hoodie,DUV2Y,1.0,78.1,50.5,66,False
3720,23/01/2022,9243,3568,Cargo pants,OV1P9,1.0,57.3,39.1,49,False
3721,23/01/2022,9243,3568,Shoes,WG7HI,1.0,51.8,31.2,49,False
3722,23/01/2022,9243,3568,T-shirt,UNJKW,1.0,21.1,14.7,49,False
3723,23/01/2022,8475,3571,T-shirt,GWGFZ,1.0,45.0,29.7,27,False
3724,23/01/2022,4085,3575,Hoodie,DLFQW,3.0,83.7,18.3,44,False
3725,23/01/2022,6075,3579,Blazer,RKP8J,1.0,27.5,18.1,42,False
3726,23/01/2022,4910,3580,T-shirt,61VFY,3.0,302.7,62.2,46,False
3727,23/01/2022,6694,3581,Skirt,51OBI,1.0,67.5,48.8,54,False
3728,23/01/2022,2732,3582,T-shirt,UNJKW,1.0,21.1,14.7,30,False
3729,23/01/2022,8375,3585,Skirt,51OBI,2.0,135.0,48.8,46,False
3730,23/01/2022,8375,3585,T-shirt,M6J9W,1.0,74.3,52.4,46,False
3731,23/01/2022,4472,3586,Blazer,W8ANW,1.0,68.1,43.9,43,False
3732,23/01/2022,7360,3589,T-shirt,QGK3S,1.0,50.7,34.3,27,False
3733,23/01/2022,5952,3590,Hat,FI2NX,1.0,69.2,58.3,54,False
3734,23/01/2022,2881,3591,T-shirt,UNJKW,1.0,21.1,14.7,35,False
3735,23/01/2022,8896,3594,Trench coat,8IX7N,1.0,36.6,21.4,27,False
3736,23/01/2022,8813,3595,Blazer,PO1N6,1.0,74.4,45.6,27,False
3737,23/01/2022,8813,3595,Crop Top,9JOPK,1.0,125.0,96.5,27,False
3738,23/01/2022,6598,3596,Cargo pants,OV1P9,1.0,57.3,39.1,32,False
3739,23/01/2022,6598,3596,Cargo pants,W22UD,1.0,58.7,39.6,32,False
3740,23/01/2022,6598,3596,Cargo pants,JCYBN,1.0,53.8,35.9,32,False
3742,23/01/2022,266,3597,Dresses,YKTBM,2.0,398.4,153.8,37,False
3743,23/01/2022,6155,3598,Hat,ER84H,1.0,84.9,63.3,24,False
3744,23/01/2022,6155,3598,Hat,FI2NX,1.0,69.2,58.3,24,False
3745,23/01/2022,9502,3604,Dress shirt,SJ0ZD,1.0,12.4,10.6,43,False
3746,23/01/2022,9502,3604,Shorts,F7FQ5,2.0,48.6,19.2,43,False
3747,23/01/2022,9502,3604,Shorts,2SVKS,2.0,44.3,16.8,43,False
3748,23/01/2022,3276,3605,Skirt,IUUQ4,1.0,68.8,51.1,18,False
3749,23/01/2022,3276,3605,Crop Top,VN28A,1.0,160.0,120.8,18,False
3750,23/01/2022,4450,3606,Shorts,VHZUD,2.0,54.3,22.9,33,False
3751,23/01/2022,4450,3606,Shorts,MJFJY,3.0,87.9,23.3,33,False
3752,23/01/2022,3896,3608,Blazer,A59HR,1.0,31.2,21.9,53,False
3753,23/01/2022,3008,3610,Crop Top,MWOXV,2.0,202.5,77.2,34,False
3754,23/01/2022,422,3612,Hoodie,F90L2,1.0,23.1,16.9,36,False
3755,23/01/2022,6323,3613,Cargo pants,OV1P9,1.0,57.3,39.1,51,False
3756,23/01/2022,6555,3614,Cargo pants,JCYBN,1.0,53.8,35.9,56,False
3757,23/01/2022,1748,3617,Cargo pants,OV1P9,1.0,57.3,39.1,58,False
3758,23/01/2022,6714,3620,T-shirt,UNJKW,1.0,21.1,14.7,46,False
3759,23/01/2022,6714,3620,T-shirt,EMJ1S,1.0,36.2,24.9,46,False
3760,23/01/2022,1255,3621,Cargo pants,YGV2O,1.0,69.3,49.8,22,False
3761,23/01/2022,487,3622,Jeans,15PXV,1.0,79.0,48.2,47,False
3762,23/01/2022,5543,3626,Cargo pants,JCYBN,1.0,53.8,35.9,38,False
3763,23/01/2022,97,3627,Hoodie,DUV2Y,1.0,78.1,50.5,34,False
3764,23/01/2022,97,3627,Hoodie,KS95Q,1.0,80.0,51.5,34,False
3765,23/01/2022,4812,3628,Crop Top,MRE4J,1.0,33.4,28.1,26,False
3766,23/01/2022,4812,3628,Hoodie,MEI2J,1.0,74.4,47.2,26,False
3767,23/01/2022,5864,3629,T-shirt,RTKX3,1.0,47.1,32.7,21,False
3768,23/01/2022,9056,3630,Cargo pants,MNLPC,1.0,50.0,36.7,62,False
3769,23/01/2022,3782,3631,Crop Top,NUL2D,1.0,118.7,95.8,28,False
3770,23/01/2022,3782,3631,Crop Top,MRE4J,1.0,33.4,28.1,28,False
3771,23/01/2022,6818,3635,Sunglasses,B0NKU,2.0,100.0,40.4,56,False
3772,23/01/2022,6818,3635,Dresses,3H9U9,1.0,181.3,140.1,56,False
3773,23/01/2022,7402,3637,Jeans,D9QKE,1.0,88.7,51.2,35,False
3774,23/01/2022,7402,3637,Blazer,W8ANW,1.0,68.1,43.9,35,False
3775,23/01/2022,6001,3639,T-shirt,I36F2,1.0,42.3,30.6,41,False
3776,23/01/2022,6293,3640,Trench coat,A9P11,1.0,73.0,40.5,43,False
3777,23/01/2022,8865,3641,Cargo pants,0V9JD,1.0,113.7,74.5,45,False
3778,23/01/2022,8338,3642,Hoodie,1JJUH,1.0,121.3,85.2,55,False
3779,23/01/2022,7852,3643,Cargo pants,JCYBN,1.0,53.8,35.9,59,False
3780,23/01/2022,7978,3644,Skirt,BGRWC,1.0,75.0,54.8,35,False
3781,23/01/2022,7978,3644,T-shirt,EMJ1S,1.0,36.2,24.9,35,False
3782,23/01/2022,6179,3648,Cargo pants,JCYBN,1.0,53.8,35.9,35,False
3783,23/01/2022,5223,3649,Cargo pants,8XBJS,1.0,91.8,61.3,33,False
3784,23/01/2022,5977,3650,Hoodie,DLFQW,3.0,83.7,18.3,47,False
3785,23/01/2022,1171,3651,Hoodie,4R4F9,1.0,57.3,39.2,26,False
3786,23/01/2022,552,3653,Cargo pants,OV1P9,1.0,57.3,39.1,40,False
3787,23/01/2022,552,3653,T-shirt,UNJKW,1.0,21.1,14.7,40,False
3788,23/01/2022,8578,3654,Cargo pants,GKJEP,1.0,39.6,26.5,34,False
3789,24/01/2022,8867,3655,Blazer,LPLTZ,1.0,39.0,24.3,44,False
3790,24/01/2022,5827,3660,Skirt,BCE9N,1.0,76.3,52.6,24,False
3791,24/01/2022,2117,3661,Hat,4FT32,2.0,42.8,17.5,37,False
3792,24/01/2022,2117,3661,Dresses,93JZ4,1.0,77.7,58.7,37,False
3793,24/01/2022,8655,3662,T-shirt,0AEJH,1.0,18.9,13.0,35,False
3794,24/01/2022,8649,3663,Jeans,AE8NP,1.0,66.8,42.8,53,False
3795,24/01/2022,8649,3663,Skirt,DSXM8,1.0,47.5,36.1,53,False
3796,24/01/2022,837,3666,Hoodie,KZY2N,3.0,114.6,24.9,41,False
3797,24/01/2022,2507,3667,Jeans,CERTN,1.0,64.0,40.4,46,False
3798,24/01/2022,2507,3667,Skirt,RUNZF,1.0,78.8,54.1,46,False
3799,24/01/2022,2651,3668,Cargo pants,DMJ70,1.0,57.3,42.5,49,False
3800,24/01/2022,8804,3669,T-shirt,COWU2,1.0,45.7,30.7,52,False
3801,24/01/2022,8804,3669,Skirt,UQVDB,1.0,87.9,67.2,52,False
3802,24/01/2022,8804,3669,T-shirt,UNJKW,1.0,21.1,14.7,52,False
3803,24/01/2022,8328,3671,T-shirt,I36F2,1.0,42.3,30.6,58,False
3804,24/01/2022,5782,3672,Cargo pants,MNLPC,1.0,50.0,36.7,42,False
3805,24/01/2022,3552,3673,T-shirt,IQYAY,1.0,101.0,66.7,57,False
3806,24/01/2022,3048,3675,T-shirt,ZDSYK,1.0,17.1,12.3,43,False
3807,24/01/2022,9453,3676,Jeans,E3PAN,1.0,83.2,51.7,43,False
3808,24/01/2022,4224,3677,T-shirt,M6J9W,1.0,74.3,52.4,51,False
3809,24/01/2022,3484,3680,Shoes,GQH4S,1.0,105.7,71.5,41,False
3810,24/01/2022,3484,3680,T-shirt,QGK3S,1.0,56.9,38.5,41,False
3811,24/01/2022,3484,3680,Dress shirt,2IUD5,2.0,41.7,16.8,41,False
3812,24/01/2022,3484,3680,Hat,4FT32,2.0,42.8,17.5,41,False
3813,24/01/2022,6727,3681,Blazer,LPLTZ,1.0,39.0,24.3,49,False
3814,24/01/2022,9311,3682,Cargo pants,DMJ70,1.0,57.3,42.5,28,False
3815,24/01/2022,9064,3683,T-shirt,9J5RX,1.0,81.8,57.5,56,False
3816,24/01/2022,8669,3684,T-shirt,61VFY,1.0,101.0,62.2,32,False
3817,24/01/2022,7567,3685,Cargo pants,OV1P9,2.0,114.6,39.1,48,False
3818,24/01/2022,7567,3685,T-shirt,UNJKW,1.0,21.1,14.7,48,False
3819,24/01/2022,1563,3686,Skirt,9STQJ,1.0,82.5,58.7,25,False
3820,24/01/2022,3773,3687,T-shirt,IYY6V,1.0,43.7,29.6,53,False
3821,24/01/2022,7556,3688,Dresses,WY7G5,2.0,106.3,40.8,48,False
3822,24/01/2022,1364,3689,Skirt,ZVTO4,1.0,45.7,35.9,41,False
3823,24/01/2022,1364,3689,Hoodie,DLFQW,1.0,41.9,27.5,41,False
3824,24/01/2022,5036,3691,Jeans,E3PAN,1.0,83.2,51.7,53,False
3825,24/01/2022,2024,3692,T-shirt,UNJKW,1.0,21.1,14.7,54,False
3826,24/01/2022,4852,3697,Jeans,XJLWY,1.0,48.1,29.4,43,False
3827,24/01/2022,5532,3698,Cargo pants,7Y2WS,1.0,49.1,35.9,32,False
3828,24/01/2022,5532,3698,Skirt,RKK2C,1.0,71.5,48.3,32,False
3829,24/01/2022,2088,3700,Dress shirt,3ZY0H,2.0,100.0,39.4,48,False
3830,24/01/2022,3680,3701,T-shirt,3220G,1.0,14.2,9.9,51,False
3831,24/01/2022,3407,3702,Cargo pants,7Y2WS,1.0,49.1,35.9,51,False
3832,24/01/2022,3407,3702,Hoodie,V6P7N,1.0,21.3,14.9,51,False
3833,24/01/2022,1585,3712,Cargo pants,IPVE6,1.0,45.0,28.2,46,False
3834,24/01/2022,1585,3712,Cargo pants,XJ5NI,1.0,71.7,45.0,46,False
3835,24/01/2022,2079,3714,Cargo pants,OV1P9,1.0,57.3,39.1,26,False
3836,24/01/2022,2079,3714,Skirt,O1X0L,1.0,60.7,45.2,26,False
3837,24/01/2022,2079,3714,Jeans,LYZYR,1.0,71.5,41.8,26,False
3838,24/01/2022,1768,3715,Skirt,O1X0L,1.0,60.7,45.2,47,False
3839,24/01/2022,2672,3716,T-shirt,BW1M6,1.0,14.2,10.1,33,False
3840,24/01/2022,9048,3717,T-shirt,X5TFY,1.0,38.2,24.0,23,False
3841,24/01/2022,9048,3717,Skirt,O1X0L,1.0,60.7,45.2,23,False
3842,24/01/2022,912,3719,Cargo pants,H5VZS,1.0,56.6,38.9,24,False
3843,24/01/2022,3300,3721,Cargo pants,JCYBN,1.0,53.8,35.9,62,False
3844,24/01/2022,4162,3723,Blazer,PO1N6,1.0,74.4,45.6,30,False
3845,24/01/2022,8380,3725,Cargo pants,OV1P9,1.0,57.3,39.1,33,False
3846,24/01/2022,8380,3725,Blazer,W8ANW,1.0,68.1,43.9,33,False
3847,24/01/2022,4491,3726,Crop Top,S7QET,1.0,26.8,20.5,41,False
3848,24/01/2022,8058,3727,T-shirt,COWU2,1.0,45.7,30.7,42,False
3849,24/01/2022,3798,3728,Hoodie,DLFQW,3.0,83.7,18.3,48,False
3850,24/01/2022,131,3729,Shorts,OEJ4F,1.0,24.9,19.9,37,False
3851,24/01/2022,131,3729,Shorts,WJSXR,2.0,84.3,35.9,37,False
